label,z_score
1,4.923659639173309
1,11.902380714238083
1,8.04335365738339
1,20.790433442324737
1,4.168439339227896
1,17.219777283255112
1,6.135536548922954
1,23.267017744292392
1,17.79568956697602
1,6.841420279922941
1,5.973241301880029
1,14.738117967098825
1,6.454972243679028
1,17.500718427243473
1,5.7726143923769
1,3.5777087639996634
1,6.645396174990671
1,6.340751391209736
1,7.972410051791009
1,7.516055757349243
1,4.526019054848144
1,5.973241301880029
1,3.544745038970271
1,4.607038767098708
1,27.76473121159055
1,4.08248290463863
1,4.866884749424328
1,6.531972647421809
1,8.624128179384863
1,17.500718427243473
1,9.404179735161811
1,17.79568956697602
1,6.599663291074444
1,14.68446642149061
1,14.570580778138941
1,8.508794622114523
1,18.256419393952747
1,8.676958999922658
1,5.421151989096865
1,7.6681158050723255
1,6.910735830582861
1,6.516946235415336
1,12.266931643255315
1,6.114295984380816
1,17.79568956697602
1,8.27596560617722
1,9.101932853771531
1,11.042463192148682
1,16.92408849553858
1,12.344267996967352
1,16.347458563833687
1,8.352590362621992
1,25.858461539068717
1,7.84627953644927
1,9.418826132501104
1,7.686717564169701
1,6.3802580126271
1,6.93048186978138
1,5.208553758776472
1,4.109238950080471
1,22.459735839905544
1,4.160251471689218
1,8.181649829917799
1,2.622249125500946
1,5.887840577551898
1,10.987005311470714
1,6.354889093022426
1,7.177929134971079
1,6.432675209026769
1,7.713901315435238
1,12.958026383720403
1,7.338553599452608
1,6.909709546826508
1,6.168493695012487
1,9.744712427252797
1,6.042074698865172
1,12.958026383720403
1,22.459735839905544
1,5.370861555295747
1,4.076197322920544
1,6.5857407082520725
1,5.477225575051661
1,7.175639059928206
1,6.90759433071681
1,11.619093123853574
1,5.860528507952449
1,4.044563087162535
1,5.766441871019932
1,4.28479604230855
1,5.715476066494082
1,6.0287670170634176
1,16.874229913022567
0,-0.2715627232967842
0,-0.0553001263609331
0,0.1143323900950059
0,0.0
0,0.7706746355884524
0,-0.9816160794855359
0,-0.8894859640679302
0,0.6107932814554214
0,-0.769800358919501
0,-1.4381849910133495
0,-0.3478327964999673
0,-1.1254628677422753
0,-0.19779694303230888
0,1.2610831807632956
0,-0.9320070332440739
0,0.5926672593342224
0,-0.6172133998483676
0,-0.7343880736345255
0,-0.8600732686214939
0,-0.7807200583588266
0,1.1846977555181846
0,-1.4274928542926595
0,-1.6632148162231524
0,0.13245323570650439
0,-0.0563436169819011
0,-0.8075728530872482
0,0.5607721540920443
0,0.4714045207910317
0,-1.648599285657997
0,-0.31311214554257477
0,1.2060453783110545
0,-1.5554275420956378
0,-0.5518192679714116
0,-2.4394301941500904
0,0.10369516947304253
0,-1.2638669771671374
0,1.651445647689541
0,-0.7808688094430304
0,-0.6262242910851495
0,-1.0659034828453202
0,-0.8265682851547358
0,-1.2850936923219267
0,0.2027212135198458
0,0.5345224838248488
0,-2.0869967789998034
0,-1.107299565054002
0,-0.3611575592573076
0,-1.1815816796567569
0,-1.0083683467310325
0,-1.0954451150103321
0,1.3308209261014037
0,0.19738550848793068
0,-0.10762440050012628
0,-1.4779939172464396
0,-1.9311348394029353
0,0.4082482904638631
0,-0.9438798074485389
0,-2.1630645583290957
0,-0.15877683720748895
0,0.0
0,-0.8268106308031118
0,-2.107769414157945
0,-2.400396792595916
0,0.4490502093697089
0,-2.8633165316261646
0,-1.0289915108550531
0,0.5773502691896257
0,-1.7941704542901211
0,-0.43721074843444035
0,-1.3243043271714585
0,0.09245003270420485
0,-0.19518001458970666
0,1.0388150415966655
0,-1.5614401167176533
0,-1.2653733009050234
0,-1.0690449676496976
0,-1.2155415958157878
0,-0.9284766908852594
0,-2.7329408184666897
0,-0.3110855084191276
0,-0.12897053875568948
0,-1.377945636523876
0,0.7167987336961821
0,-1.4142135623730951
0,-0.8267673819143256
0,-0.9428090415820635
0,-0.8268106308031118
0,-1.547905486782509
0,-1.102491821052753
0,-0.8846517369293828
0,-0.6599663291074443
0,1.1322770341445956
0,0.0761386987626881
0,-1.0327955589886444
0,-0.6227991553292184
0,-1.6105033824763246
0,0.3464101615137754
0,-1.2708214194383722
0,0.6793662204867574
0,-0.14285714285714285
0,-0.20739033894608505
0,1.4535047493345277
0,0.45398994507478646
0,-0.3572948005052482
0,-1.2816138016780185
0,-1.2185435916898848
0,0.0
0,0.5163977794943222
0,-0.21223817998900443
0,0.060522753266880246
0,0.5163977794943222
0,-0.693888666488711
0,0.34992710611188255
0,-1.247219128924647
0,0.970142500145332
0,-0.7302967433402214
0,-2.9199855803537256
0,-1.8516401995451028
0,-0.497437194810748
0,-0.06876141641725289
0,1.3767583342214154
0,-0.3168150047139433
0,0.07273929674533079
0,-0.8374357893586237
0,0.7453559924999299
0,0.20412414523193154
0,3.031114369499715
0,-1.1430952132988164
0,-2.3368085410027435
0,-0.2813874297663251
0,-0.4745789978762495
0,0.3094922302950865
